index,sentence,chapter,neg,neu,pos,compound,chapter_text,moving_avg_comp,chapter_author,chapter_text_num
8780,"At the same time he has got a more significant expression of the relation of his work to others, for since his work is his vocation he is put essentially on the same footing with all other men, so that in carrying on his work he is doing essentially the same as all others.",8,0.0,0.962,0.038,0.2716,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3164073333333334,Ethical,chapter 9:
8781, So the ethical view that everyone has a vocation has two advantages over the aesthetic theory of talent.,8,0.0,0.628,0.372,0.835,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3190193333333334,Ethical,chapter 9:
8782,"In the first place what it makes transparent is not something accidental in existence but the universal; second, it displays the universal in its true beauty.",8,0.0,0.697,0.303,0.8753,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.319564,Ethical,chapter 9:
8783,"Talent is beautiful only when it becomes transparent in a vocation, and existence is beautiful only when everyone has a vocation.",8,0.0,0.629,0.371,0.891,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3283966666666666,Ethical,chapter 9:
8784,"That being so, I will beg you not to sneeze at a simple empirical observation which so far as our main topic is concerned you will have the goodness to regard as gratuitous.",8,0.0,0.914,0.086,0.4588,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3231666666666666,Ethical,chapter 9:
8785,"If a person has a vocation he generally has a standard outside him which, without making him a slave, nevertheless prescribes to some extent what he is to do, apportions his time for him, gives him frequently the opportunity to begin.",8,0.0,0.935,0.065,0.4215,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.31294466666666665,Ethical,chapter 9:
8786,"If for once he should not succeed in his job, he hopes to do it better next time, and this next time is not too far distant.",8,0.081,0.742,0.176,0.4717,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3177219999999999,Ethical,chapter 9:
8787,"On the other hand, someone who does not have a vocation, if he sets himself a task at all, will usually have to work without a break.",8,0.0,0.89,0.11,0.4939,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.31406799999999996,Ethical,chapter 9:
8788,He gets no respite that is not also an interruption brought about in himself.,8,0.135,0.736,0.129,-0.0232,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3087586666666666,Ethical,chapter 9:
8789,"If he fails, everything fails, and because the occasion to do so is not there he has extreme difficulty getting going again.",8,0.304,0.696,0.0,-0.807,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.305582,Ethical,chapter 9:
8790,"So he is easily tempted to become a pedant, unless he becomes a loafer.",8,0.0,0.83,0.17,0.3947,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3076546666666667,Ethical,chapter 9:
8791,It is such common practice to denounce people who perform definite functions as pedants.,8,0.145,0.727,0.127,-0.0772,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.31015733333333334,Ethical,chapter 9:
8792,As a rule such a person simply cannot become a pedant.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3093853333333334,Ethical,chapter 9:
8793,"On the other hand, there is a temptation for someone without any definite function to become one in order to put up at least some resistance to that all too great freedom in which he can so easily lose his way.",8,0.088,0.643,0.269,0.8962,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3137093333333334,Ethical,chapter 9:
8794,"One may therefore be generally inclined to forgive him his pedantry, for it is a sign of something good.",8,0.0,0.773,0.227,0.6124,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3139360000000001,Ethical,chapter 9:
8795,"On the other hand, it has still to be considered a punishment, because he has wanted to emancipate himself from the common practice.",8,0.117,0.766,0.117,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3131273333333334,Ethical,chapter 9:
8796," [The ethicist] says, ‘What every man does and can accomplish is to do his job in life.",8,0.0,0.851,0.149,0.4215,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.314568,Ethical,chapter 9:
8797,"For if it were the case that there were some people who accomplished something and others who didn’t, and the reason for this lay in their contingent abilities, then scepticism would again have the upper hand.’ One can therefore say, ‘Essentially everyone accomplishes as much as anyone else.’ I am by no means preaching indolence, but on the other hand one must be careful how one uses the word ‘accomplish’; it has always been a butt of your ridicule.",8,0.078,0.793,0.128,0.5423,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.313652,Ethical,chapter 9:
8798,"Which is why, as you once put it, you have ‘studied integral, differential and infinitesimal calculus in order to reckon what part of the whole was accomplished by a junior Admiralty clerk, reckoned by the whole office a competent worker’.",8,0.0,0.833,0.167,0.7506,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3158546666666667,Ethical,chapter 9:
8799,Use your ridicule only upon those who would affect importance in life; never misuse it to confuse people.,8,0.219,0.67,0.112,-0.34,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.318492,Ethical,chapter 9:
8800,The word ‘accomplish’ indicates a relation between my action and something else outside me.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.32471,Ethical,chapter 9:
8801,"Now it is easy to see that I have no authority over this relation and, to that extent, one can say of the most talented person that he accomplishes nothing, just as one can of the least able.",8,0.028,0.766,0.207,0.839,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3312913333333333,Ethical,chapter 9:
8802,"There is no implicit distrust of life in this, on the contrary there is an implicit recognition of my own insignificance and a respect for the significance of every other person.",8,0.06,0.735,0.205,0.6522,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.33326466666666665,Ethical,chapter 9:
8803,"He who has the greatest talent can complete his job, and so also can the least able.",8,0.0,0.682,0.318,0.7906,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3320833333333334,Ethical,chapter 9:
8804,Neither can do more.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3339813333333333,Ethical,chapter 9:
8805,"Whether they are to accomplish anything is not in their power, whereas it is indeed in their power to prevent themselves from doing so.",8,0.0,0.849,0.151,0.4404,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3445326666666667,Ethical,chapter 9:
8806,I therefore disclaim all that self-importance that calls so much attention to itself in life; I do my job and do not waste my time calculating whether I accomplish anything.,8,0.0,0.845,0.155,0.6288,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.33505333333333337,Ethical,chapter 9:
8807,"So what I accomplish as a result of my work is my good fortune, in which I might well dare to rejoice but which I do not impute altogether to myself.",8,0.0,0.783,0.217,0.6686,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3466766666666667,Ethical,chapter 9:
8808,A growing beech forms its crown of leaves and men enjoy sitting in its shade.,8,0.0,0.726,0.274,0.5994,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3495213333333334,Ethical,chapter 9:
8809,"Were it to become impatient, if it were to say, ‘Here where I stand there hardly ever comes a living being, so what good is it that I grow, that I spread out my branches, what do I accomplish by that?’, it might merely delay its own growth and perhaps one day there might come a wayfarer who said, ‘If, instead of being stunted, this tree had been a leafy beech I could have been resting now in its shade.’ Think if the tree had been able to hear!",8,0.046,0.863,0.091,0.6565,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.34622866666666663,Ethical,chapter 9:
8810," So our hero works for his living; this work is also his pleasure; he follows his vocation, he does his job; in one word, and it is a word that seizes you with dread – he has a living  What then?",8,0.062,0.782,0.156,0.6786,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3466133333333334,Ethical,chapter 9:
8811,"You smile, you think I have something up my sleeve.",8,0.0,0.783,0.217,0.3612,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.35459799999999997,Ethical,chapter 9:
8812,"You shudder already at the thought of my unimaginative common sense, for ‘now it’s going to end up for sure in nothing less than getting him married, yes, please, go ahead, publish the banns for him, I shall have no objection to raise against his and your divine intention.",8,0.039,0.771,0.191,0.8271,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3567593333333334,Ethical,chapter 9:
8813,"What an incredible rational consistency there is in life ; with a living comes a wife.’  [But] you can still hold out hope for a while, just as long as I must remain anxious.",8,0.065,0.834,0.1,0.3291,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.35943866666666674,Ethical,chapter 9:
8814,Since our hero is no different from anyone else he has some inclination towards the uncommon; he is also a little ungrateful.,8,0.178,0.691,0.131,-0.079,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.35748066666666667,Ethical,chapter 9:
8815,So before taking refuge with the ethicist he wants to try his luck once more with the aesthetes.,8,0.0,0.85,0.15,0.4588,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36387,Ethical,chapter 9:
8816,"He also knows how to put a good face on his ingratitude; he says, ‘The ethicist really did help me out of my confusion, I am completely satisfied with the way he got me to look at the reality of my life, its seriousness uplifts me.",8,0.064,0.768,0.168,0.763,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36387,Ethical,chapter 9:
8817,"But as far as love is concerned, there I could well wish to enjoy my freedom, simply follow the impulse of my heart; love does not love this seriousness, it demands the levity and charm of the aesthetic.’  Although you never replied to my previous letter, verbally or in writing, you no doubt remember its content, and how I tried there to show that marriage was, by virtue of the ethical, precisely the aesthetic expression of love.",8,0.048,0.513,0.439,0.9948,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3663126666666667,Ethical,chapter 9:
8818,"Presumably, then, you will give me credit for what was expounded there, in the assurance that to the extent I have succeeded in making it intelligible to you, I will be able, if need be, to explain it to our hero.",8,0.0,0.723,0.277,0.9153,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36562800000000006,Ethical,chapter 9:
8819,He has resorted to the aesthetes and he has departed from them none the wiser what he should do but rather what he should not.,8,0.057,0.943,0.0,-0.1139,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36011600000000005,Ethical,chapter 9:
8820,"For a little while he has been witness to a seducer’s cunning, has listened to his fawning talk, but has learnt to despise his art, has learnt to see through him, to see that he is a liar, a liar when he feigns love, when he puts fresh paint on feelings which perhaps once had some truth in them when he belonged in them to another, that he deceives doubly, her to whom he pretends to cherish them and her to whom they rightly belong, a liar when he pretends to himself that there is something beautiful in his desire.",8,0.172,0.649,0.179,0.4497,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36320866666666674,Ethical,chapter 9:
8821,He has learnt to despise the clever ridicule that would turn love into a childish prank at which one should only smile.,8,0.228,0.48,0.291,0.4767,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.37370800000000004,Ethical,chapter 9:
8822," For a while he has let himself be lulled by the distrust of life that would teach him that everything is transitory, that time changes everything, that one dare not build on anything and therefore never form a plan for one’s whole life.",8,0.062,0.938,0.0,-0.4215,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.37196533333333337,Ethical,chapter 9:
8823,"A latent indolence and cowardice found this talk quite acceptable, it was a comfortable costume to assume and in other people’s eyes not unbecoming.",8,0.0,0.789,0.211,0.7089,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.378892,Ethical,chapter 9:
8824,"Nevertheless, he has looked closely at this talk, he has seen the hypocrite, seen the pleasure-lover who came in humble dress, the beast of prey that came in sheep’s clothing, and he has learnt to despise this talk.",8,0.061,0.939,0.0,-0.34,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.37464600000000003,Ethical,chapter 9:
8825,"He has perceived that it was an insult and therefore ungracious to want to love a person on the basis of what in his own nature was obscure and not of what was conscious, to want to love in such a way that he could imagine it possible that this love should cease and then that he could bring himself to say, ‘So there’s nothing I can do, a man has no power over his feelings.’ He has perceived that it was an insult and therefore ungracious to want to love with one part of the soul but not with all of it, to treat one’s own love as one element and yet take the whole of another’s love, to want to be something of a riddle and a secret.",8,0.039,0.759,0.202,0.9749,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3763646666666666,Ethical,chapter 9:
8826,He has perceived that it would be unseemly if he had a hundred arms so that he could simultaneously embrace many; he has but one embrace and wants to embrace only one.,8,0.0,0.793,0.207,0.7615,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3788993333333333,Ethical,chapter 9:
8827,"He has perceived that it was an insult to want to attach himself to another person in the way one attaches oneself to finite and accidental things, conditionally, so that if difficulties later arose one could make a change.",8,0.163,0.807,0.03,-0.6969,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.375064,Ethical,chapter 9:
8828,"He does not believe it possible that a man who loves can change, except for the better, and if it did happen he believes in the power of the relationship to make all well again.",8,0.0,0.786,0.214,0.8271,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.37573666666666666,Ethical,chapter 9:
8829,"He recognizes that what love demands is, like the temple tribute, a holy tax which is paid in its own currency, and that one does not accept all the world’s riches as release from the slightest demand if the stamp is false.",8,0.073,0.729,0.199,0.8134,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.37090266666666666,Ethical,chapter 9:
8830,"Our hero, you see, is on the right path, he has lost his faith in the aesthetes’ callous common sense and in their superstitious belief in obscure emotions that are supposed to be too delicate to be expressed as duty.",8,0.05,0.784,0.166,0.6486,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3714173333333333,Ethical,chapter 9:
8831,"He has gratefully accepted the ethicist’s statement that it is every man’s duty to marry; he has understood this correctly, not as saying that it is a sin not to marry, unless it is one’s own fault, for then he sins against the universally human with which he is also presented as a task, but as saying he who marries realizes the universal.",8,0.091,0.856,0.053,-0.3716,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3638613333333334,Ethical,chapter 9:
8832,"Further the ethicist cannot bring him, for as we have said, the ethical is always abstract and it can only tell him what the universal is.",8,0.0,0.883,0.117,0.5106,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36386133333333337,Ethical,chapter 9:
8833,"So, in this case, it can by no means tell him whom he should marry, for that would require close familiarity with all his aesthetic characteristics, but the ethicist does not have that, and if he did he would still be careful not to make nonsense of his own theories by making the choice for him.",8,0.027,0.892,0.081,0.4917,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.35913066666666665,Ethical,chapter 9:
8834,"So when he has made his own choice, the ethical will sanction it and elevate his love, and to some extent it will also help him in his choice by saving him from a superstitious belief in the accidental.",8,0.028,0.753,0.219,0.872,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36349200000000004,Ethical,chapter 9:
8835," However, there is still a sharp corner we must turn before we are safely home.",8,0.0,0.814,0.186,0.4939,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3634546666666667,Ethical,chapter 9:
8836,"For our hero has heard a man, whose judgement and opinion he respects, express the view that since in a marriage one ties oneself to a person for the whole of one’s life, one must be careful in one’s choice, it must be an uncommon girl whose uncommon qualities are just those needed to give one security for the whole of one’s future.",8,0.0,0.856,0.144,0.836,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.360396,Ethical,chapter 9:
8837,Do you not feel inclined to have some hopes for our hero for just a little longer?,8,0.0,0.701,0.299,0.7506,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36650266666666664,Ethical,chapter 9:
8838,I at least feel anxious for him.,8,0.25,0.75,0.0,-0.25,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3709466666666667,Ethical,chapter 9:
8839,Let us deal thoroughly with this question.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.37362600000000007,Ethical,chapter 9:
8840,"[Suppose] in the solitary stillness of the forest there dwells a nymph, a being, a girl.",8,0.068,0.932,0.0,-0.0258,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3645246666666667,Ethical,chapter 9:
8841,"Very well then, this nymph, girl, this being, abandons her solitude and turns up here in Copenhagen  and our hero becomes the lucky man upon whom she bestows her love.",8,0.057,0.62,0.322,0.8932,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36079000000000006,Ethical,chapter 9:
8842, [He] is in a critical position.,8,0.315,0.685,0.0,-0.3182,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3583666666666667,Ethical,chapter 9:
8843,About the girl there is but one opinion: this is an uncommon girl.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.35973000000000005,Ethical,chapter 9:
8844,"I myself, a married man, say with Donna Clara, ‘Here rumour has not exaggerated, she is a prodigy of a child, the beautiful Preciosa.’45 It is so tempting to lose sight of the common and float in fairy-tale waftings.",8,0.067,0.815,0.118,0.3032,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.35606933333333335,Ethical,chapter 9:
8845,Yet he has perceived what is beautiful in marriage.,8,0.0,0.672,0.328,0.5994,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3578173333333334,Ethical,chapter 9:
8846,"What, then, does marriage do?",8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3587233333333333,Ethical,chapter 9:
8847,Take something from him?,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3606966666666666,Ethical,chapter 9:
8848,Take from her some of her beauty?,8,0.0,0.612,0.388,0.5859,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36155533333333334,Ethical,chapter 9:
8849,Abolish one single difference?,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3659646666666667,Ethical,chapter 9:
8850,Not at all.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3662126666666667,Ethical,chapter 9:
8851,"What it does, however, is make all these look accidental so long as marriage is something outside him; it is only when he gives the difference the expression of the universal, it is only then that he is secure in his possession of it.",8,0.028,0.919,0.053,0.2732,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3669826666666667,Ethical,chapter 9:
8852,"The ethical teaches him that the relationship is the absolute, for the relationship is the universal.",8,0.0,0.82,0.18,0.5106,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3632600000000001,Ethical,chapter 9:
8853,It deprives him of the vain joy of being uncommon in order to give him the true joy of being ordinary.,8,0.172,0.502,0.326,0.7096,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3659393333333334,Ethical,chapter 9:
8854,"It brings him into harmony with all existence, teaches him to rejoice in it, for as an exception, as the uncommon, he is in conflict with it.",8,0.072,0.752,0.176,0.5106,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36785133333333336,Ethical,chapter 9:
8855,"Since in this case it was what counted as uncommon that gave him his good fortune, he must feel that his existence vexes what is common, provided there was truth in his good fortune; though surely it must truly be a misfortune to be fortunate in a way that, viewed essentially, one’s own good fortune differs from that of all others.",8,0.0,0.733,0.267,0.9565,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3693186666666667,Ethical,chapter 9:
8856,For what he does then is win the accidental beauty and lose the true beauty.,8,0.147,0.331,0.522,0.9042,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.37132066666666674,Ethical,chapter 9:
8857,"This he will realize and he will return to the ethicist’s principle that it is every man’s duty to marry, and he will see that it has not just truth on its side but beauty too.",8,0.036,0.836,0.128,0.6926,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36749866666666675,Ethical,chapter 9:
8858,Suppose he gets this prodigy of a child.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36750666666666676,Ethical,chapter 9:
8859,He need fear no misfortune from gazing too long at the difference.,8,0.351,0.649,0.0,-0.6597,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36323333333333335,Ethical,chapter 9:
8860,"Her beauty, her charm, the wealth of her intelligence and the warmth of her feeling will give him genuine joy in his heart; he will count himself lucky, but essentially he will say, ‘I am no different from any other married man, for the relationship is the absolute.’ Suppose he gets a less gifted girl.",8,0.042,0.678,0.28,0.8945,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36426200000000003,Ethical,chapter 9:
8861,"He will be happy in his good fortune, for he will say, ‘Even if she is far inferior to others, essentially she makes me just as happy, for the relationship is the absolute.’ He will not fail to appreciate the importance of the difference, for as he realized there was no abstract vocation but that each person had his own, so he will realize that there is no abstract marriage.",8,0.099,0.77,0.13,0.3498,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36386,Ethical,chapter 9:
8862,Ethics tells him simply that he must marry; it does not tell him with whom.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.364528,Ethical,chapter 9:
8863,"Ethics makes the universal transparent to him in the difference, and he makes the difference transparent in the universal.",8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36175,Ethical,chapter 9:
8864,So the ethical view of marriage has several advantages over any aesthetic understanding of love.,8,0.0,0.539,0.461,0.8828,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3682633333333334,Ethical,chapter 9:
8865,"It highlights the universal, not the accidental.",8,0.0,0.831,0.169,0.0572,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3751520000000001,Ethical,chapter 9:
8866,"It does not show how two altogether particular people in all their uncommonness could become happy, but how every married couple can become happy.",8,0.0,0.748,0.252,0.8126,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3662326666666667,Ethical,chapter 9:
8867,It sees the relationship as the absolute and so does not grasp the differences as guarantees but interprets them as tasks.,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.36674733333333337,Ethical,chapter 9:
8868,"It sees the relationship as the absolute and therefore looks on love with a view to its true beauty, that is, with a view to its freedom; it understands historical beauty.",8,0.0,0.58,0.42,0.9628,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3675166666666667,Ethical,chapter 9:
8869,"Our hero lives, then, by his work; his work is at the same time his vocation and therefore he works with pleasure.",8,0.0,0.733,0.267,0.8074,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3565886666666667,Ethical,chapter 9:
8870,"Its being his vocation puts him in association with other people, and in carrying out his job he accomplishes what he could wish to accomplish in the world.",8,0.0,0.753,0.247,0.802,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.352162,Ethical,chapter 9:
8871,"He is married, content in his home, and time passes excellently for him – he cannot comprehend how time could be a burden for anyone, or be an enemy of his happiness; on the contrary, it seems to him that time is a true blessing.",8,0.108,0.66,0.232,0.8074,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.35216200000000003,Ethical,chapter 9:
8872,In this respect he admits that he owes a tremendous amount to his wife.,8,0.0,0.694,0.306,0.6486,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3441673333333334,Ethical,chapter 9:
8873,"It is true – I’m afraid I forgot to mention it – there was a misunderstanding with the nymph from the forest, he did not become the lucky one, he had to make do with a girl just like any other, just as he was a person just like any other.",8,0.087,0.781,0.132,0.3956,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3385686666666667,Ethical,chapter 9:
8874,"However, for all that, he is very happy, yes, he once confided to me that he thought it rather a good thing he didn’t get that prodigy, the task would have been too much for him; where everything is so perfect before one starts it is all too easy to cause harm.",8,0.052,0.686,0.261,0.9327,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.33182533333333336,Ethical,chapter 9:
8875,"But now, however, he is full of courage and confidence and hope, his enthusiasm is complete, he says fervently, ‘After all, the relationship is the absolute.’ He is convinced more firmly than of anything else that the relationship will have the power to develop this ordinary girl into everything that is great and beautiful; his wife is, in all humility, of the same opinion.",8,0.0,0.648,0.352,0.9872,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.32878266666666667,Ethical,chapter 9:
8876, My hero – or would you deny him the right to the title?,8,0.141,0.647,0.212,0.296,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.32878266666666667,Ethical,chapter 9:
8877,do you not think a courage that dares to believe that it can transform an ordinary girl into a prodigy is truly a hero’s courage?,8,0.086,0.716,0.199,0.538,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3185206666666667,Ethical,chapter 9:
8878,"– my hero thanks his wife especially for the fact that time has acquired such a beautiful meaning for him, and he attributes this in turn to some extent to the marriage, and in that he and I, we two married men, entirely agree.",8,0.0,0.752,0.248,0.9216,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.31711733333333336,Ethical,chapter 9:
8879,"If he had got that nymph from the forest and had not married, he fears their love would have flared up in single beautiful moments which then left vapid intervals between them.",8,0.0,0.735,0.265,0.8868,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3106606666666667,Ethical,chapter 9:
8880,Then maybe they would only have wanted to see each other on properly meaningful occasions: had that failed several times he fears the whole relationship might gradually have dissolved into nothing.,8,0.168,0.769,0.063,-0.5859,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3146566666666667,Ethical,chapter 9:
8881,"The humble marriage, on the other hand, which made it a duty for them to see each other daily, for richer or poorer, had spread an equitableness and evenness over the whole relationship which makes him so very pleased with his marriage.",8,0.049,0.751,0.199,0.8211,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.31753400000000004,Ethical,chapter 9:
8882,In its lowly incognito the prosaic marriage had concealed a poet who not only transfigured life now and then but was always at hand and thrilled even the poorer hours with his tones.,8,0.113,0.692,0.195,0.6597,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3108073333333333,Ethical,chapter 9:
8883, It happens sometimes that I sit down and inwardly collapse.,8,0.262,0.738,0.0,-0.4939,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30634999999999996,Ethical,chapter 9:
8884,"I have taken care of my work, I have no desire for diversion, and something melancholic in my temperament gains the upper hand.",8,0.117,0.593,0.29,0.7385,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.302354,Ethical,chapter 9:
8885,"I become much older than my actual years, I become a stranger to my domestic life almost; I see quite well how attractive it is, but I look at it with different eyes than usual; to me it is as if I were an old man, my wife a young sister who was happily married and in whose house I was now sitting.",8,0.0,0.874,0.126,0.8261,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.303166,Ethical,chapter 9:
8886,In such hours time itself naturally begins to drag.,8,0.192,0.808,0.0,-0.2263,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30453,Ethical,chapter 9:
8887,"Now, were my wife a man perhaps the same would happen to her, and maybe both of us would come to a standstill.",8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.305838,Ethical,chapter 9:
8888,But she is a woman and on good terms with time.,8,0.0,0.722,0.278,0.5927,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30684533333333336,Ethical,chapter 9:
8889,"Is it a perfection on the part of woman, this secret rapport with time?",8,0.0,0.778,0.222,0.5719,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30465133333333333,Ethical,chapter 9:
8890,Is it an imperfection?,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.31007866666666667,Ethical,chapter 9:
8891,Is it because she is a more earthly being than man?,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30556666666666665,Ethical,chapter 9:
8892,Or more because she has eternity within her?,8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.3060713333333333,Ethical,chapter 9:
8893,"You answer, for you have a philosophical mind.",8,0.0,1.0,0.0,0.0,Equilibrium Between the Aesthetic and the Ethical in the Development of Personality,0.30487800000000004,Ethical,chapter 9:
